Year,League,TeamIdAlt,FranchiseId,Division,Rank,Wins,Losses,Runs,HomeRuns,ERA,Name,Park,TeamId
1891,NL,BSN,ATL,,1,87,51,847,54,2.76,Boston Beaneaters,South End Grounds II,BSN
1891,NL,CHN,CHC,,2,82,53,832,60,3.47,Chicago Colts,South Side Park I,CHC
1891,NL,CIN,CIN,,7,56,81,646,40,3.55,Cincinnati Reds,League Park I in Cincinnati,CIN
1891,NL,CL4,CLV,,5,65,74,835,22,3.5,Cleveland Spiders,League Park I,CLV
1891,AA,CL6,CLS,,6,61,76,702,20,3.75,Columbus Solons,Recreation Park II,COL
1891,AA,CN3,CKK,,7,43,57,549,28,3.43,Cincinnati Kelly's Killers,East End Park,CKK
1891,AA,LS2,LOU,,8,54,83,713,17,4.27,Louisville Colonels,Eclipse Park I,LOU
1891,AA,ML3,MLA,,3,21,15,227,13,2.5,Milwaukee Brewers,Athletic Field,MIL
1891,NL,NY1,SFG,,3,71,61,754,46,2.99,New York Giants,Polo Grounds III,NYG
1891,AA,PH4,PHQ,,5,73,66,817,55,4.01,Philadelphia Athletics,Athletic Park,PHA
1891,NL,PHI,PHI,,4,68,69,756,21,3.73,Philadelphia Phillies,Philadelphia Baseball Grounds,PHI
1891,NL,PIT,PIT,,8,55,80,679,29,2.89,Pittsburgh Pirates,Exposition Park,PIT
1891,AA,SL4,STL,,2,85,51,976,58,3.27,St. Louis Browns,Sportsman's Park I,STL
1891,AA,WS9,WAS,,9,44,91,691,19,4.83,Washington Statesmen,Boundary Field,WAS
1892,NL,BLN,BLO,,12,46,101,779,30,4.28,Baltimore Orioles,Union Park,BLN
1892,NL,BRO,LAD,,3,95,59,935,30,3.25,Brooklyn Grooms,Eastern Park,BRO
1892,NL,BSN,ATL,,1,102,48,862,34,2.86,Boston Beaneaters,South End Grounds II,BSN
1892,NL,CHN,CHC,,7,70,76,635,26,3.16,Chicago Colts,South Side Park I,CHC
1892,NL,CIN,CIN,,5,82,68,766,44,3.17,Cincinnati Reds,League Park I in Cincinnati,CIN
1892,NL,CL4,CLV,,2,93,56,855,26,2.41,Cleveland Spiders,League Park I,CLV
1892,NL,LS3,LOU,,9,63,89,649,18,3.34,Louisville Colonels,Eclipse Park I,LOU
1892,NL,NY1,SFG,,8,71,80,811,39,3.29,New York Giants,Polo Grounds III,NYG
1892,NL,PHI,PHI,,4,87,66,860,50,2.93,Philadelphia Phillies,Philadelphia Baseball Grounds,PHI
1892,NL,PIT,PIT,,6,80,73,802,38,3.1,Pittsburgh Pirates,Exposition Park,PIT
1892,NL,SLN,STL,,11,56,94,703,45,4.2,St. Louis Browns,Sportsman's Park I,STL
1892,NL,WAS,WAS,,10,58,93,731,37,3.46,Washington Senators,Boundary Field,WHS
1893,NL,BLN,BLO,,8,60,70,820,27,4.97,Baltimore Orioles,Union Park,BLN
1893,NL,BRO,LAD,,7,65,63,775,45,4.55,Brooklyn Grooms,Eastern Park,BRO
1893,NL,BSN,ATL,,1,86,43,1008,65,4.43,Boston Beaneaters,South End Grounds II,BSN
1893,NL,CHN,CHC,,9,56,71,829,32,4.81,Chicago Colts,South Side Park I,CHC
1893,NL,CIN,CIN,,6,65,63,759,29,4.55,Cincinnati Reds,League Park I in Cincinnati,CIN
1893,NL,CL4,CLV,,3,73,55,976,32,4.2,Cleveland Spiders,League Park I,CLV
1893,NL,LS3,LOU,,11,50,75,759,19,5.9,Louisville Colonels,Eclipse Park II,LOU
1893,NL,NY1,SFG,,5,68,64,941,61,4.29,New York Giants,Polo Grounds III,NYG
1893,NL,PHI,PHI,,4,72,57,1011,80,4.68,Philadelphia Phillies,Philadelphia Baseball Grounds,PHI
1893,NL,PIT,PIT,,2,81,48,970,37,4.08,Pittsburgh Pirates,Exposition Park,PIT
1893,NL,SLN,STL,,10,57,75,745,10,4.06,St. Louis Browns,Robison Field,STL
1893,NL,WAS,WAS,,12,40,89,722,23,5.56,Washington Senators,Boundary Field,WHS
1894,NL,BLN,BLO,,1,89,39,1171,33,5,Baltimore Orioles,Union Park,BLN
1894,NL,BRO,LAD,,5,70,61,1021,42,5.51,Brooklyn Grooms,Eastern Park,BRO
1894,NL,BSN,ATL,,3,83,49,1220,103,5.41,Boston Beaneaters,South End Grounds II / Congress Street Grounds / South End Grounds III,BSN
1894,NL,CHN,CHC,,8,57,75,1041,65,5.68,Chicago Colts,West Side Park II,CHC
1894,NL,CIN,CIN,,10,55,75,910,61,5.99,Cincinnati Reds,League Park II in Cincinnati,CIN
1894,NL,CL4,CLV,,6,68,61,932,37,4.97,Cleveland Spiders,League Park I,CLV
1894,NL,LS3,LOU,,12,36,94,692,42,5.45,Louisville Colonels,Eclipse Park II,LOU
1894,NL,NY1,SFG,,2,88,44,940,43,3.83,New York Giants,Polo Grounds III,NYG
1894,NL,PHI,PHI,,4,71,57,1143,40,5.63,Philadelphia Phillies,Philadelphia Baseball Grounds,PHI
1894,NL,PIT,PIT,,7,65,65,955,48,5.6,Pittsburgh Pirates,Exposition Park,PIT
1894,NL,SLN,STL,,9,56,76,771,54,5.29,St. Louis Browns,Robison Field,STL
1894,NL,WAS,WAS,,11,45,87,882,59,5.51,Washington Senators,Boundary Field,WHS
1895,NL,BLN,BLO,,1,87,43,1009,25,3.8,Baltimore Orioles,Union Park,BLN
1895,NL,BRO,LAD,,5,71,60,867,39,4.94,Brooklyn Grooms,Eastern Park,BRO
1895,NL,BSN,ATL,,6,71,60,907,54,4.27,Boston Beaneaters,South End Grounds III,BSN
1895,NL,CHN,CHC,,4,72,58,866,55,4.67,Chicago Colts,West Side Park II,CHC
1895,NL,CIN,CIN,,8,66,64,903,36,4.81,Cincinnati Reds,League Park II in Cincinnati,CIN
1895,NL,CL4,CLV,,2,84,46,917,29,3.91,Cleveland Spiders,League Park I,CLV
1895,NL,LS3,LOU,,12,35,96,698,34,5.9,Louisville Colonels,Eclipse Park II,LOU
1895,NL,NY1,SFG,,9,66,65,852,32,4.51,New York Giants,Polo Grounds III,NYG
1895,NL,PHI,PHI,,3,78,53,1068,61,5.47,Philadelphia Phillies,Baker Bowl,PHI
1895,NL,PIT,PIT,,7,71,61,811,26,4.05,Pittsburgh Pirates,Exposition Park,PIT
1895,NL,SLN,STL,,11,39,92,747,38,5.76,St. Louis Browns,Robison Field,STL
1895,NL,WAS,WAS,,10,43,85,837,55,5.28,Washington Senators,Boundary Field,WHS
1896,NL,BLN,BLO,,1,90,39,995,23,3.67,Baltimore Orioles,Union Park,BLN
1896,NL,BRO,LAD,,10,58,73,692,28,4.25,Brooklyn Bridegrooms,Eastern Park,BRO
1896,NL,BSN,ATL,,4,74,57,860,36,3.78,Boston Beaneaters,South End Grounds III,BSN
1896,NL,CHN,CHC,,5,71,57,815,34,4.41,Chicago Colts,West Side Park II,CHC
1896,NL,CIN,CIN,,3,77,50,783,20,3.67,Cincinnati Reds,League Park II in Cincinnati,CIN
1896,NL,CL4,CLV,,2,80,48,840,28,3.46,Cleveland Spiders,League Park I,CLV
1896,NL,LS3,LOU,,12,38,93,653,37,5.12,Louisville Colonels,Eclipse Park II,LOU
1896,NL,NY1,SFG,,7,64,67,829,40,4.54,New York Giants,Polo Grounds III,NYG
1896,NL,PHI,PHI,,8,62,68,890,49,5.2,Philadelphia Phillies,Baker Bowl,PHI
1896,NL,PIT,PIT,,6,66,63,787,27,4.3,Pittsburgh Pirates,Exposition Park,PIT
1896,NL,SLN,STL,,11,40,90,593,37,5.33,St. Louis Browns,Robison Field,STL
1896,NL,WAS,WAS,,9,58,73,818,45,4.61,Washington Senators,Boundary Field,WHS
1897,NL,BLN,BLO,,2,90,40,964,19,3.55,Baltimore Orioles,Union Park,BLN
1897,NL,BRO,LAD,,7,61,71,802,24,4.6,Brooklyn Bridegrooms,Eastern Park,BRO
1897,NL,BSN,ATL,,1,93,39,1025,45,3.65,Boston Beaneaters,South End Grounds III,BSN
1897,NL,CHN,CHC,,9,59,73,832,38,4.53,Chicago Colts,West Side Park II,CHC
1897,NL,CIN,CIN,,4,76,56,763,22,4.09,Cincinnati Reds,League Park II in Cincinnati,CIN
1897,NL,CL4,CLV,,5,69,62,773,16,3.95,Cleveland Spiders,League Park I,CLV
1897,NL,LS3,LOU,,11,52,78,669,40,4.42,Louisville Colonels,Eclipse Park II,LOU
1897,NL,NY1,SFG,,3,83,48,895,31,3.47,New York Giants,Polo Grounds III,NYG
1897,NL,PHI,PHI,,10,55,77,752,40,4.6,Philadelphia Phillies,Baker Bowl,PHI
1897,NL,PIT,PIT,,8,60,71,676,25,4.67,Pittsburgh Pirates,Exposition Park,PIT
1897,NL,SLN,STL,,12,29,102,588,31,6.21,St. Louis Browns,Robison Field,STL
1897,NL,WAS,WAS,,6,61,71,781,36,4.01,Washington Senators,Boundary Field,WHS
1898,NL,BLN,BLO,,2,96,53,933,12,2.9,Baltimore Orioles,Union Park,BLN
1898,NL,BRO,LAD,,10,54,91,638,17,4.01,Brooklyn Bridegrooms,Washington Park III,BRO
1898,NL,BSN,ATL,,1,102,47,872,53,2.98,Boston Beaneaters,South End Grounds III,BSN
1898,NL,CHN,CHC,,4,85,65,828,18,2.83,Chicago Orphans,West Side Park II,CHC
1898,NL,CIN,CIN,,3,92,60,831,19,3.5,Cincinnati Reds,League Park II in Cincinnati,CIN
1898,NL,CL4,CLV,,5,81,68,730,18,3.2,Cleveland Spiders,League Park I,CLV
1898,NL,LS3,LOU,,9,70,81,728,32,4.24,Louisville Colonels,Eclipse Park II,LOU
1898,NL,NY1,SFG,,7,77,73,837,34,3.44,New York Giants,Polo Grounds III,NYG
1898,NL,PHI,PHI,,6,78,71,823,33,3.72,Philadelphia Phillies,Baker Bowl,PHI
1898,NL,PIT,PIT,,8,72,76,634,14,3.41,Pittsburgh Pirates,Exposition Park,PIT
1898,NL,SLN,STL,,12,39,111,571,13,4.53,St. Louis Browns,Robison Field,STL
1898,NL,WAS,WAS,,11,51,101,704,36,4.52,Washington Senators,Boundary Field,WHS
1899,NL,BLN,BLO,,4,86,62,827,17,3.31,Baltimore Orioles,Union Park,BLN
1899,NL,BRO,LAD,,1,101,47,892,27,3.25,Brooklyn Superbas,Washington Park III,BRO
1899,NL,BSN,ATL,,2,95,57,858,39,3.26,Boston Beaneaters,South End Grounds III,BSN
1899,NL,CHN,CHC,,8,75,73,812,27,3.37,Chicago Orphans,West Side Park II,CHC
1899,NL,CIN,CIN,,6,83,67,856,13,3.7,Cincinnati Reds,League Park II in Cincinnati,CIN
1899,NL,CL4,CLV,,12,20,134,529,12,6.37,Cleveland Spiders,League Park I,CLV
1899,NL,LS3,LOU,,9,75,77,827,40,3.45,Louisville Colonels,Eclipse Park II,LOU
1899,NL,NY1,SFG,,10,60,90,734,23,4.29,New York Giants,Polo Grounds III,NYG
1899,NL,PHI,PHI,,3,94,58,916,31,3.47,Philadelphia Phillies,Baker Bowl,PHI
1899,NL,PIT,PIT,,7,76,73,834,27,3.6,Pittsburgh Pirates,Exposition Park,PIT
1899,NL,SLN,STL,,5,84,67,819,47,3.36,St. Louis Perfectos,Robison Field,STL
1899,NL,WAS,WAS,,11,54,98,743,47,4.93,Washington Senators,Boundary Field,WHS
1900,NL,BRO,LAD,,1,82,54,816,26,3.89,Brooklyn Superbas,Washington Park III,BRO
1900,NL,BSN,ATL,,4,66,72,778,48,3.72,Boston Beaneaters,South End Grounds III,BSN
1900,NL,CHN,CHC,,6,65,75,635,33,3.23,Chicago Orphans,West Side Park II,CHC
1900,NL,CIN,CIN,,7,62,77,703,33,3.83,Cincinnati Reds,League Park II in Cincinnati,CIN
1900,NL,NY1,SFG,,8,60,78,713,23,3.96,New York Giants,Polo Grounds III,NYG
1900,NL,PHI,PHI,,3,75,63,810,29,4.12,Philadelphia Phillies,Baker Bowl,PHI
1900,NL,PIT,PIT,,2,79,60,733,26,3.06,Pittsburgh Pirates,Exposition Park,PIT
1900,NL,SLN,STL,,5,65,75,744,36,3.75,St. Louis Cardinals,Robison Field,STL
1901,AL,BLA,NYY,,5,68,65,760,24,3.73,Baltimore Orioles,Oriole Park,BLA
1901,AL,BOS,BOS,,2,79,57,759,37,3.04,Boston Americans,Huntington Avenue Grounds,BOS
1901,NL,BRO,LAD,,3,79,57,744,32,3.14,Brooklyn Superbas,Washington Park III,BRO
1901,NL,BSN,ATL,,5,69,69,531,28,2.9,Boston Beaneaters,South End Grounds III,BSN
1901,AL,CHA,CHW,,1,83,53,819,32,2.98,Chicago White Sox,South Side Park II,CHW
1901,NL,CHN,CHC,,6,53,86,578,18,3.33,Chicago Orphans,West Side Park II,CHC
1901,NL,CIN,CIN,,8,52,87,561,38,4.17,Cincinnati Reds,League Park II in Cincinnati,CIN
1901,AL,CLE,CLE,,7,54,82,667,12,4.12,Cleveland Blues,League Park I,CLE
1901,AL,DET,DET,,3,74,61,741,29,3.3,Detroit Tigers,Bennett Park,DET
1901,AL,MLA,BAL,,8,48,89,641,26,4.06,Milwaukee Brewers,Lloyd Street Grounds,MLA
1901,NL,NY1,SFG,,7,52,85,544,19,3.87,New York Giants,Polo Grounds III,NYG
1901,AL,PHA,OAK,,4,74,62,805,35,4,Philadelphia Athletics,Columbia Park,PHA
1901,NL,PHI,PHI,,2,83,57,668,24,2.87,Philadelphia Phillies,Baker Bowl,PHI
1901,NL,PIT,PIT,,1,90,49,776,29,2.58,Pittsburgh Pirates,Exposition Park,PIT
1901,NL,SLN,STL,,4,76,64,792,39,3.68,St. Louis Cardinals,Robison Field,STL
1901,AL,WS1,MIN,,6,61,72,682,33,4.09,Washington Senators,American League Park I,WSH
1902,AL,BLA,NYY,,8,50,88,715,33,4.33,Baltimore Orioles,Oriole Park,BLA
1902,AL,BOS,BOS,,3,77,60,664,42,3.02,Boston Americans,Huntington Avenue Grounds,BOS
1902,NL,BRO,LAD,,2,75,63,564,19,2.69,Brooklyn Superbas,Washington Park III,BRO
1902,NL,BSN,ATL,,3,73,64,572,14,2.61,Boston Beaneaters,South End Grounds III,BSN
1902,AL,CHA,CHW,,4,74,60,675,14,3.41,Chicago White Sox,South Side Park II,CHW
1902,NL,CHN,CHC,,5,68,69,530,6,2.21,Chicago Orphans,West Side Park II,CHC
1902,NL,CIN,CIN,,4,70,70,633,18,2.67,Cincinnati Reds,Palace of the Fans,CIN
1902,AL,CLE,CLE,,5,69,67,686,33,3.28,Cleveland Bronchos,League Park I,CLE
1902,AL,DET,DET,,7,52,83,566,22,3.56,Detroit Tigers,Bennett Park,DET
1902,NL,NY1,SFG,,8,48,88,401,8,2.82,New York Giants,Polo Grounds III,NYG
1902,AL,PHA,OAK,,1,83,53,775,38,3.29,Philadelphia Athletics,Columbia Park,PHA
1902,NL,PHI,PHI,,7,56,81,484,5,3.5,Philadelphia Phillies,Baker Bowl,PHI
1902,NL,PIT,PIT,,1,103,36,775,18,2.3,Pittsburgh Pirates,Exposition Park,PIT
1902,AL,SLA,BAL,,2,78,58,619,29,3.34,St. Louis Browns,Sportsman's Park III,SLB
1902,NL,SLN,STL,,6,56,78,517,10,3.47,St. Louis Cardinals,Robison Field,STL
1902,AL,WS1,MIN,,6,61,75,707,47,4.36,Washington Senators,American League Park I,WSH
1903,AL,BOS,BOS,,1,91,47,708,48,2.57,Boston Americans,Huntington Avenue Grounds,BOS
1903,NL,BRO,LAD,,5,70,66,667,15,3.44,Brooklyn Superbas,Washington Park III,BRO
1903,NL,BSN,ATL,,6,58,80,578,25,3.34,Boston Beaneaters,South End Grounds III,BSN
1903,AL,CHA,CHW,,7,60,77,516,14,3.02,Chicago White Sox,South Side Park II,CHW
1903,NL,CHN,CHC,,3,82,56,695,9,2.77,Chicago Cubs,West Side Park II,CHC
1903,NL,CIN,CIN,,4,74,65,765,28,3.07,Cincinnati Reds,Palace of the Fans,CIN
1903,AL,CLE,CLE,,3,77,63,639,31,2.73,Cleveland Naps,League Park I,CLE
1903,AL,DET,DET,,5,65,71,567,12,2.75,Detroit Tigers,Bennett Park,DET
1903,NL,NY1,SFG,,2,84,55,729,20,2.95,New York Giants,Polo Grounds III,NYG
1903,AL,NYA,NYY,,4,72,62,579,18,3.08,New York Highlanders,Hilltop Park,NYY
1903,AL,PHA,OAK,,2,75,60,597,32,2.98,Philadelphia Athletics,Columbia Park,PHA
1903,NL,PHI,PHI,,7,49,86,617,12,3.96,Philadelphia Phillies,Baker Bowl,PHI
1903,NL,PIT,PIT,,1,91,49,793,34,2.91,Pittsburgh Pirates,Exposition Park,PIT
1903,AL,SLA,BAL,,6,65,74,500,12,2.77,St. Louis Browns,Sportsman's Park III,SLB
1903,NL,SLN,STL,,8,43,94,505,8,3.67,St. Louis Cardinals,Robison Field,STL
1903,AL,WS1,MIN,,8,43,94,437,17,3.82,Washington Senators,American League Park I,WSH
1904,AL,BOS,BOS,,1,95,59,608,26,2.12,Boston Americans,Huntington Avenue Grounds,BOS
1904,NL,BRO,LAD,,6,56,97,497,15,2.7,Brooklyn Superbas,Washington Park III,BRO
1904,NL,BSN,ATL,,7,55,98,491,24,3.43,Boston Beaneaters,South End Grounds III,BSN
1904,AL,CHA,CHW,,3,89,65,600,14,2.3,Chicago White Sox,South Side Park II,CHW
1904,NL,CHN,CHC,,2,93,60,599,22,2.3,Chicago Cubs,West Side Park II,CHC
1904,NL,CIN,CIN,,3,88,65,695,21,2.34,Cincinnati Reds,Palace of the Fans,CIN
1904,AL,CLE,CLE,,4,86,65,647,27,2.22,Cleveland Naps,League Park I,CLE
1904,AL,DET,DET,,7,62,90,505,11,2.77,Detroit Tigers,Bennett Park,DET
1904,NL,NY1,SFG,,1,106,47,744,31,2.17,New York Giants,Polo Grounds III,NYG
1904,AL,NYA,NYY,,2,92,59,598,27,2.57,New York Highlanders,Hilltop Park,NYY
1904,AL,PHA,OAK,,5,81,70,557,31,2.35,Philadelphia Athletics,Columbia Park,PHA
1904,NL,PHI,PHI,,8,52,100,571,23,3.39,Philadelphia Phillies,Baker Bowl,PHI
1904,NL,PIT,PIT,,4,87,66,675,15,2.89,Pittsburgh Pirates,Exposition Park,PIT
1904,AL,SLA,BAL,,6,65,87,481,10,2.83,St. Louis Browns,Sportsman's Park III,SLB
1904,NL,SLN,STL,,5,75,79,602,24,2.64,St. Louis Cardinals,Robison Field,STL
1904,AL,WS1,MIN,,8,38,113,437,10,3.62,Washington Senators,American League Park II,WSH
1905,AL,BOS,BOS,,4,78,74,579,29,2.84,Boston Americans,Huntington Avenue Grounds,BOS
1905,NL,BRO,LAD,,8,48,104,506,29,3.76,Brooklyn Superbas,Washington Park III,BRO
1905,NL,BSN,ATL,,7,51,103,468,17,3.52,Boston Beaneaters,South End Grounds III,BSN
1905,AL,CHA,CHW,,2,92,60,612,11,1.99,Chicago White Sox,South Side Park II,CHW
1905,NL,CHN,CHC,,3,92,61,667,12,2.04,Chicago Cubs,West Side Park II,CHC
1905,NL,CIN,CIN,,5,79,74,735,27,3.01,Cincinnati Reds,Palace of the Fans,CIN
1905,AL,CLE,CLE,,5,76,78,567,18,2.85,Cleveland Naps,League Park I,CLE
1905,AL,DET,DET,,3,79,74,512,13,2.83,Detroit Tigers,Bennett Park,DET
1905,NL,NY1,SFG,,1,105,48,780,39,2.39,New York Giants,Polo Grounds III,NYG
1905,AL,NYA,NYY,,6,71,78,586,23,2.93,New York Highlanders,Hilltop Park,NYY
1905,AL,PHA,OAK,,1,92,56,623,24,2.19,Philadelphia Athletics,Columbia Park,PHA
1905,NL,PHI,PHI,,4,83,69,708,16,2.81,Philadelphia Phillies,Baker Bowl,PHI
1905,NL,PIT,PIT,,2,96,57,692,22,2.86,Pittsburgh Pirates,Exposition Park,PIT
1905,AL,SLA,BAL,,8,54,99,511,16,2.74,St. Louis Browns,Sportsman's Park III,SLB
1905,NL,SLN,STL,,6,58,96,535,20,3.59,St. Louis Cardinals,Robison Field,STL
1905,AL,WS1,MIN,,7,64,87,559,22,2.87,Washington Senators,American League Park II,WSH
1906,AL,BOS,BOS,,8,49,105,463,13,3.41,Boston Americans,Huntington Avenue Grounds,BOS
1906,NL,BRO,LAD,,5,66,86,496,25,3.13,Brooklyn Superbas,Washington Park III,BRO
1906,NL,BSN,ATL,,8,49,102,408,16,3.14,Boston Beaneaters,South End Grounds III,BSN
1906,AL,CHA,CHW,,1,93,58,570,7,2.13,Chicago White Sox,South Side Park II,CHW
1906,NL,CHN,CHC,,1,116,36,705,20,1.75,Chicago Cubs,West Side Park II,CHC
1906,NL,CIN,CIN,,6,64,87,533,16,2.69,Cincinnati Reds,Palace of the Fans,CIN
1906,AL,CLE,CLE,,3,89,64,663,12,2.09,Cleveland Naps,League Park I,CLE
1906,AL,DET,DET,,6,71,78,518,10,3.06,Detroit Tigers,Bennett Park,DET
1906,NL,NY1,SFG,,2,96,56,625,15,2.49,New York Giants,Polo Grounds III,NYG
1906,AL,NYA,NYY,,2,90,61,644,17,2.78,New York Highlanders,Hilltop Park,NYY
1906,AL,PHA,OAK,,4,78,67,561,32,2.6,Philadelphia Athletics,Columbia Park,PHA
1906,NL,PHI,PHI,,4,71,82,528,12,2.58,Philadelphia Phillies,Baker Bowl,PHI
1906,NL,PIT,PIT,,3,93,60,623,12,2.21,Pittsburgh Pirates,Exposition Park,PIT
1906,AL,SLA,BAL,,5,76,73,558,20,2.23,St. Louis Browns,Sportsman's Park III,SLB
1906,NL,SLN,STL,,7,52,98,470,10,3.04,St. Louis Cardinals,Robison Field,STL
1906,AL,WS1,MIN,,7,55,95,518,26,3.25,Washington Senators,American League Park II,WSH
1907,AL,BOS,BOS,,7,59,90,464,18,2.45,Boston Americans,Huntington Avenue Grounds,BOS
1907,NL,BRO,LAD,,5,65,83,446,18,2.38,Brooklyn Superbas,Washington Park III,BRO
1907,NL,BSN,ATL,,7,58,90,502,22,3.33,Boston Doves,South End Grounds III,BSN
1907,AL,CHA,CHW,,3,87,64,588,5,2.22,Chicago White Sox,South Side Park II,CHW
1907,NL,CHN,CHC,,1,107,45,574,13,1.73,Chicago Cubs,West Side Park II,CHC
1907,NL,CIN,CIN,,6,66,87,526,15,2.41,Cincinnati Reds,Palace of the Fans,CIN
1907,AL,CLE,CLE,,4,85,67,530,11,2.26,Cleveland Naps,League Park I,CLE
1907,AL,DET,DET,,1,92,58,694,11,2.33,Detroit Tigers,Bennett Park,DET
1907,NL,NY1,SFG,,4,82,71,574,23,2.45,New York Giants,Polo Grounds III,NYG
1907,AL,NYA,NYY,,5,70,78,605,15,3.03,New York Highlanders,Hilltop Park,NYY
1907,AL,PHA,OAK,,2,88,57,582,22,2.35,Philadelphia Athletics,Columbia Park,PHA
1907,NL,PHI,PHI,,3,83,64,512,12,2.43,Philadelphia Phillies,Baker Bowl,PHI
1907,NL,PIT,PIT,,2,91,63,634,19,2.3,Pittsburgh Pirates,Exposition Park,PIT
1907,AL,SLA,BAL,,6,69,83,542,10,2.61,St. Louis Browns,Sportsman's Park III,SLB
1907,NL,SLN,STL,,8,52,101,419,19,2.7,St. Louis Cardinals,Robison Field,STL
1907,AL,WS1,MIN,,8,49,102,506,12,3.11,Washington Senators,American League Park II,WSH
1908,AL,BOS,BOS,,5,75,79,564,14,2.28,Boston Red Sox,Huntington Avenue Grounds,BOS
1908,NL,BRO,LAD,,7,53,101,377,28,2.47,Brooklyn Superbas,Washington Park III,BRO
1908,NL,BSN,ATL,,6,63,91,537,17,2.79,Boston Doves,South End Grounds III,BSN
1908,AL,CHA,CHW,,3,88,64,537,3,2.22,Chicago White Sox,South Side Park II,CHW
1908,NL,CHN,CHC,,1,99,55,624,19,2.14,Chicago Cubs,West Side Park II,CHC
1908,NL,CIN,CIN,,5,73,81,489,14,2.37,Cincinnati Reds,Palace of the Fans,CIN
1908,AL,CLE,CLE,,2,90,64,568,18,2.02,Cleveland Naps,League Park I,CLE
1908,AL,DET,DET,,1,90,63,647,19,2.4,Detroit Tigers,Bennett Park,DET
1908,NL,NY1,SFG,,2,98,56,652,20,2.14,New York Giants,Polo Grounds III,NYG
1908,AL,NYA,NYY,,8,51,103,459,13,3.16,New York Highlanders,Hilltop Park,NYY
1908,AL,PHA,OAK,,6,68,85,486,21,2.56,Philadelphia Athletics,Columbia Park,PHA
1908,NL,PHI,PHI,,4,83,71,504,11,2.1,Philadelphia Phillies,Baker Bowl,PHI
1908,NL,PIT,PIT,,2,98,56,585,25,2.12,Pittsburgh Pirates,Exposition Park,PIT
1908,AL,SLA,BAL,,4,83,69,544,20,2.15,St. Louis Browns,Sportsman's Park III,SLB
1908,NL,SLN,STL,,8,49,105,371,17,2.64,St. Louis Cardinals,Robison Field,STL
1908,AL,WS1,MIN,,7,67,85,479,8,2.34,Washington Senators,American League Park II,WSH
1909,AL,BOS,BOS,,3,88,63,597,20,2.59,Boston Red Sox,Huntington Avenue Grounds,BOS
1909,NL,BRO,LAD,,6,55,98,444,16,3.1,Brooklyn Superbas,Washington Park III,BRO
1909,NL,BSN,ATL,,8,45,108,435,15,3.2,Boston Doves,South End Grounds III,BSN
1909,AL,CHA,CHW,,4,78,74,492,4,2.05,Chicago White Sox,South Side Park II,CHW
1909,NL,CHN,CHC,,2,104,49,635,20,1.75,Chicago Cubs,West Side Park II,CHC
1909,NL,CIN,CIN,,4,77,76,606,22,2.52,Cincinnati Reds,Palace of the Fans,CIN
1909,AL,CLE,CLE,,6,71,82,493,10,2.4,Cleveland Naps,League Park I,CLE
1909,AL,DET,DET,,1,98,54,666,19,2.26,Detroit Tigers,Bennett Park,DET
1909,NL,NY1,SFG,,3,92,61,623,26,2.27,New York Giants,Polo Grounds III,NYG
1909,AL,NYA,NYY,,5,74,77,590,16,2.65,New York Highlanders,Hilltop Park,NYY
1909,AL,PHA,OAK,,2,95,58,605,21,1.93,Philadelphia Athletics,Shibe Park,PHA
1909,NL,PHI,PHI,,5,74,79,516,12,2.44,Philadelphia Phillies,Baker Bowl,PHI
1909,NL,PIT,PIT,,1,110,42,699,25,2.07,Pittsburgh Pirates,Exposition Park/Forbes Field,PIT
1909,AL,SLA,BAL,,7,61,89,441,10,2.88,St. Louis Browns,Sportsman's Park IV,SLB
1909,NL,SLN,STL,,7,54,98,583,15,3.41,St. Louis Cardinals,Robison Field,STL
1909,AL,WS1,MIN,,8,42,110,380,9,3.04,Washington Senators,American League Park II,WSH
1910,AL,BOS,BOS,,4,81,72,638,43,2.45,Boston Red Sox,Huntington Avenue Grounds,BOS
1910,NL,BRO,LAD,,6,64,90,497,25,3.07,Brooklyn Superbas,Washington Park III,BRO
1910,NL,BSN,ATL,,8,53,100,495,31,3.22,Boston Doves,South End Grounds III,BSN
1910,AL,CHA,CHW,,6,68,85,457,7,2.03,Chicago White Sox,South Side Park II/Comiskey Park,CHW
1910,NL,CHN,CHC,,1,104,50,712,34,2.51,Chicago Cubs,West Side Park II,CHC
1910,NL,CIN,CIN,,5,75,79,620,23,3.08,Cincinnati Reds,Palace of the Fans,CIN
1910,AL,CLE,CLE,,5,71,81,548,9,2.88,Cleveland Naps,League Park II,CLE
1910,AL,DET,DET,,3,86,68,679,28,2.82,Detroit Tigers,Bennett Park,DET
1910,NL,NY1,SFG,,2,91,63,715,31,2.68,New York Giants,Polo Grounds III,NYG
1910,AL,NYA,NYY,,2,88,63,626,20,2.61,New York Highlanders,Hilltop Park,NYY
1910,AL,PHA,OAK,,1,102,48,673,19,1.79,Philadelphia Athletics,Shibe Park,PHA
1910,NL,PHI,PHI,,4,78,75,674,22,3.05,Philadelphia Phillies,Baker Bowl,PHI
1910,NL,PIT,PIT,,3,86,67,655,33,2.83,Pittsburgh Pirates,Forbes Field,PIT
1910,AL,SLA,BAL,,8,47,107,451,12,3.09,St. Louis Browns,Sportsman's Park IV,SLB
1910,NL,SLN,STL,,7,63,90,639,15,3.78,St. Louis Cardinals,Robison Field,STL
